musical_work_id,sacred_or_secular,source_id,contribution_id,VIAF ID,genre_style_@id,genre_style,genre_type,genre_type_@id,url_to_file,contributor_role,contributor_role_@id,source_instantiation_portion,source_title,source_type,source_url,file_type,file_format,file_format_@id,musical_work_variant_titles,file_version,contributor_name,contributor_name_@id
2.0,False,4.0,3.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/8,COMPOSER,Q36834,2.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Si è debile el filo a cui s’attiene'],,Bernardo Pisano,Q2920493
2.0,False,4.0,3.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/5,COMPOSER,Q36834,2.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Si è debile el filo a cui s’attiene'],,Bernardo Pisano,Q2920493
2.0,False,4.0,4.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/6,AUTHOR,Q482980,2.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Si è debile el filo a cui s’attiene'],,Francesco Petrarca,Q1401
2.0,False,4.0,4.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/7,AUTHOR,Q482980,2.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Si è debile el filo a cui s’attiene'],,Francesco Petrarca,Q1401
2.0,False,4.0,4.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/8,AUTHOR,Q482980,2.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Si è debile el filo a cui s’attiene'],,Francesco Petrarca,Q1401
2.0,False,4.0,4.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/5,AUTHOR,Q482980,2.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Si è debile el filo a cui s’attiene'],,Francesco Petrarca,Q1401
3.0,False,5.0,5.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/10,COMPOSER,Q36834,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['De perché in odio m’hai'],,Bernardo Pisano,Q2920493
3.0,False,5.0,5.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/11,COMPOSER,Q36834,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['De perché in odio m’hai'],,Bernardo Pisano,Q2920493
3.0,False,5.0,5.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/12,COMPOSER,Q36834,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['De perché in odio m’hai'],,Bernardo Pisano,Q2920493
3.0,False,5.0,5.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/9,COMPOSER,Q36834,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['De perché in odio m’hai'],,Bernardo Pisano,Q2920493
3.0,False,5.0,6.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/10,AUTHOR,Q482980,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['De perché in odio m’hai'],,Anonymous ,Q4233718
3.0,False,5.0,6.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/11,AUTHOR,Q482980,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['De perché in odio m’hai'],,Anonymous ,Q4233718
3.0,False,5.0,6.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/12,AUTHOR,Q482980,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['De perché in odio m’hai'],,Anonymous ,Q4233718
3.0,False,5.0,6.0,,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/9,AUTHOR,Q482980,3.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['De perché in odio m’hai'],,Anonymous ,Q4233718
4.0,False,6.0,7.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/14,COMPOSER,Q36834,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Son io donna qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
4.0,False,6.0,7.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/15,COMPOSER,Q36834,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Son io donna qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
4.0,False,6.0,7.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/16,COMPOSER,Q36834,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Son io donna qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
4.0,False,6.0,7.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/13,COMPOSER,Q36834,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Son io donna qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
4.0,False,6.0,8.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/14,AUTHOR,Q482980,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Son io donna qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
4.0,False,6.0,8.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/15,AUTHOR,Q482980,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Son io donna qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
4.0,False,6.0,8.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/16,AUTHOR,Q482980,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Son io donna qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
4.0,False,6.0,8.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/13,AUTHOR,Q482980,4.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Son io donna qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
5.0,False,7.0,9.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/18,COMPOSER,Q36834,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Son io donna (2) qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
5.0,False,7.0,9.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/19,COMPOSER,Q36834,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Son io donna (2) qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
5.0,False,7.0,9.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/20,COMPOSER,Q36834,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Son io donna (2) qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
5.0,False,7.0,9.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/17,COMPOSER,Q36834,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Son io donna (2) qual mostri ogni tuo bene'],,Bernardo Pisano,Q2920493
5.0,False,7.0,10.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/18,AUTHOR,Q482980,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Son io donna (2) qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
5.0,False,7.0,10.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/19,AUTHOR,Q482980,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Son io donna (2) qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
5.0,False,7.0,10.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/20,AUTHOR,Q482980,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Son io donna (2) qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
5.0,False,7.0,10.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/17,AUTHOR,Q482980,5.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Son io donna (2) qual mostri ogni tuo bene'],,Lorenzo Strozzi,Q61131269
6.0,False,8.0,11.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/22,COMPOSER,Q36834,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Nella stagion che’l ciel rapido inchina'],,Bernardo Pisano,Q2920493
6.0,False,8.0,11.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/23,COMPOSER,Q36834,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Nella stagion che’l ciel rapido inchina'],,Bernardo Pisano,Q2920493
6.0,False,8.0,11.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/24,COMPOSER,Q36834,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Nella stagion che’l ciel rapido inchina'],,Bernardo Pisano,Q2920493
6.0,False,8.0,11.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/21,COMPOSER,Q36834,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Nella stagion che’l ciel rapido inchina'],,Bernardo Pisano,Q2920493
6.0,False,8.0,12.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/22,AUTHOR,Q482980,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Nella stagion che’l ciel rapido inchina'],,Francesco Petrarca,Q1401
6.0,False,8.0,12.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/23,AUTHOR,Q482980,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Nella stagion che’l ciel rapido inchina'],,Francesco Petrarca,Q1401
6.0,False,8.0,12.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/24,AUTHOR,Q482980,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Nella stagion che’l ciel rapido inchina'],,Francesco Petrarca,Q1401
6.0,False,8.0,12.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/21,AUTHOR,Q482980,6.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Nella stagion che’l ciel rapido inchina'],,Francesco Petrarca,Q1401
7.0,False,9.0,13.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/26,COMPOSER,Q36834,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Donna benché di rado et con riguardo'],,Bernardo Pisano,Q2920493
7.0,False,9.0,13.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/27,COMPOSER,Q36834,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Donna benché di rado et con riguardo'],,Bernardo Pisano,Q2920493
7.0,False,9.0,13.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/28,COMPOSER,Q36834,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Donna benché di rado et con riguardo'],,Bernardo Pisano,Q2920493
7.0,False,9.0,13.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/25,COMPOSER,Q36834,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Donna benché di rado et con riguardo'],,Bernardo Pisano,Q2920493
7.0,False,9.0,14.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/26,AUTHOR,Q482980,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Donna benché di rado et con riguardo'],,Francesco Petrarca,Q1401
7.0,False,9.0,14.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/27,AUTHOR,Q482980,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Donna benché di rado et con riguardo'],,Francesco Petrarca,Q1401
7.0,False,9.0,14.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/28,AUTHOR,Q482980,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Donna benché di rado et con riguardo'],,Francesco Petrarca,Q1401
7.0,False,9.0,14.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/25,AUTHOR,Q482980,7.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Donna benché di rado et con riguardo'],,Francesco Petrarca,Q1401
8.0,False,10.0,15.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/30,COMPOSER,Q36834,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Amore amor quando io speravo'],,Bernardo Pisano,Q2920493
8.0,False,10.0,15.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/31,COMPOSER,Q36834,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Amore amor quando io speravo'],,Bernardo Pisano,Q2920493
8.0,False,10.0,15.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/32,COMPOSER,Q36834,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Amore amor quando io speravo'],,Bernardo Pisano,Q2920493
8.0,False,10.0,15.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/29,COMPOSER,Q36834,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Amore amor quando io speravo'],,Bernardo Pisano,Q2920493
8.0,False,10.0,16.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/30,AUTHOR,Q482980,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Amore amor quando io speravo'],,Lorenzo Strozzi,Q61131269
8.0,False,10.0,16.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/31,AUTHOR,Q482980,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Amore amor quando io speravo'],,Lorenzo Strozzi,Q61131269
8.0,False,10.0,16.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/32,AUTHOR,Q482980,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Amore amor quando io speravo'],,Lorenzo Strozzi,Q61131269
8.0,False,10.0,16.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/29,AUTHOR,Q482980,8.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Amore amor quando io speravo'],,Lorenzo Strozzi,Q61131269
9.0,False,11.0,17.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/34,COMPOSER,Q36834,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Amor se vuoi ch’i torni al giogho anticho'],,Bernardo Pisano,Q2920493
9.0,False,11.0,17.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/35,COMPOSER,Q36834,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Amor se vuoi ch’i torni al giogho anticho'],,Bernardo Pisano,Q2920493
9.0,False,11.0,17.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/36,COMPOSER,Q36834,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Amor se vuoi ch’i torni al giogho anticho'],,Bernardo Pisano,Q2920493
9.0,False,11.0,17.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/33,COMPOSER,Q36834,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Amor se vuoi ch’i torni al giogho anticho'],,Bernardo Pisano,Q2920493
9.0,False,11.0,18.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/34,AUTHOR,Q482980,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Amor se vuoi ch’i torni al giogho anticho'],,Francesco Petrarca,Q1401
9.0,False,11.0,18.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/35,AUTHOR,Q482980,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Amor se vuoi ch’i torni al giogho anticho'],,Francesco Petrarca,Q1401
9.0,False,11.0,18.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/36,AUTHOR,Q482980,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Amor se vuoi ch’i torni al giogho anticho'],,Francesco Petrarca,Q1401
9.0,False,11.0,18.0,39382430.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/33,AUTHOR,Q482980,9.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Amor se vuoi ch’i torni al giogho anticho'],,Francesco Petrarca,Q1401
10.0,False,12.0,19.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/38,COMPOSER,Q36834,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Perché donna non vuoi'],,Bernardo Pisano,Q2920493
10.0,False,12.0,19.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/39,COMPOSER,Q36834,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Perché donna non vuoi'],,Bernardo Pisano,Q2920493
10.0,False,12.0,19.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/40,COMPOSER,Q36834,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Perché donna non vuoi'],,Bernardo Pisano,Q2920493
10.0,False,12.0,19.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/37,COMPOSER,Q36834,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Perché donna non vuoi'],,Bernardo Pisano,Q2920493
10.0,False,12.0,20.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/38,AUTHOR,Q482980,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Perché donna non vuoi'],,Lorenzo Strozzi,Q61131269
10.0,False,12.0,20.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/39,AUTHOR,Q482980,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,pdf,Q42332,['Perché donna non vuoi'],,Lorenzo Strozzi,Q61131269
10.0,False,12.0,20.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/40,AUTHOR,Q482980,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,sibelius,Q27967347,['Perché donna non vuoi'],,Lorenzo Strozzi,Q61131269
10.0,False,12.0,20.0,2714432.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/37,AUTHOR,Q482980,10.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,xml,Q2115,['Perché donna non vuoi'],,Lorenzo Strozzi,Q61131269
11.0,False,13.0,21.0,76504834.0,Q4692,Renaissance,Madrigal,Q193217,https://db.simssa.ca/files/42,COMPOSER,Q36834,11.0,"Florence, Italy, Biblioteca Nazionale Centrale, MS Magliabechi XIX.164-167",DIGITAL,,sym,midi,Q10610388,['Chiare fresche et dolc’acque'],,Bernardo Pisano,Q2920493
